Year,COUNTY_ID,County Name,DIST_ID,District Name,SCHOOL_ID,School Name,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_LUNCH,LEP,MIGRANT,SPECED
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,95,Main Road School,PH,NA,9,4,0,0,2,0,0,0,0,0,0,0,0,0,15,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,95,Main Road School,3,NA,67,64,8,11,1,5,0,1,0,0,0,0,0,0,157,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,95,Main Road School,4,NA,79,70,8,7,3,4,1,1,0,0,0,0,0,0,173,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,95,Main Road School,UG,NA,11,4,0,1,1,0,0,0,0,0,0,0,1,0,18,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,95,Main Road School,55,NA,166,142,16,19,7,9,1,2,0,0,0,0,1,0,363,80,26,1,0,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,PH,NA,9,4,0,0,2,0,0,0,0,0,0,0,0,0,15,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,KF,NA,68,62,6,7,7,11,2,1,0,0,0,0,6,2,172,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,1,NA,86,71,1,3,1,6,1,0,0,0,0,0,6,4,179,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,2,NA,76,76,5,2,6,4,0,2,0,0,0,0,0,1,172,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,3,NA,67,64,8,11,1,5,0,1,0,0,0,0,0,0,157,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,4,NA,79,70,8,7,3,4,1,1,0,0,0,0,0,0,173,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,5,NA,90,88,9,6,5,6,1,2,0,0,0,0,0,1,208,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,6,NA,106,103,6,12,2,3,3,3,0,0,0,0,0,0,238,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,UG,NA,30,11,1,3,3,0,0,0,0,0,0,0,1,0,49,,,,,
2011-2012,15,GLOUCESTER,1590,Franklin Township Board of Education,999,District Total,55,NA,611,549,44,51,30,39,8,10,0,0,0,0,13,8,1363,288,96,3,0,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,50,Gateway Regional High School,7,NA,84,72,3,7,3,0,2,0,0,0,0,0,1,0,172,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,50,Gateway Regional High School,8,NA,88,62,2,5,4,2,2,2,0,0,0,0,3,0,170,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,50,Gateway Regional High School,9,NA,70,68,4,6,2,5,4,3,0,0,0,0,0,0,162,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,50,Gateway Regional High School,10,NA,47,62,2,3,1,4,3,0,1,0,0,0,0,1,124,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,50,Gateway Regional High School,11,NA,58,63,2,3,1,1,1,2,0,0,0,0,0,1,132,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,50,Gateway Regional High School,12,NA,54,65,2,4,5,0,1,0,0,0,0,0,1,2,134,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,50,Gateway Regional High School,55,NA,401,392,15,28,16,12,13,7,1,0,0,0,5,4,894,208,65,0,0,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,999,District Total,7,NA,84,72,3,7,3,0,2,0,0,0,0,0,1,0,172,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,999,District Total,8,NA,88,62,2,5,4,2,2,2,0,0,0,0,3,0,170,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,999,District Total,9,NA,70,68,4,6,2,5,4,3,0,0,0,0,0,0,162,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,999,District Total,10,NA,47,62,2,3,1,4,3,0,1,0,0,0,0,1,124,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,999,District Total,11,NA,58,63,2,3,1,1,1,2,0,0,0,0,0,1,132,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,999,District Total,12,NA,54,65,2,4,5,0,1,0,0,0,0,0,1,2,134,,,,,
2011-2012,15,GLOUCESTER,1715,GATEWAY REGIONAL SCHOOL DSITRICT,999,District Total,55,NA,401,392,15,28,16,12,13,7,1,0,0,0,5,4,894,208,65,0,0,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,50,Glassboro High School,9,NA,4,8,4,3,2,2,0,0,0,0,0,0,0,0,23,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,50,Glassboro High School,10,NA,45,46,30,28,5,13,2,2,0,0,0,0,1,0,172,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,50,Glassboro High School,11,NA,40,35,22,29,4,4,4,5,0,0,0,0,0,0,143,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,50,Glassboro High School,12,NA,35,39,29,31,4,4,4,6,0,0,0,0,0,0,152,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,50,Glassboro High School,UG,NA,0,2,4,0,2,0,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,50,Glassboro High School,55,NA,124,130,89,91,17,23,10,13,0,0,0,0,1,0,498,143,26,6,0,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,65,Dorthy L. Bullock School,1,NA,4,5,2,6,2,3,0,0,0,0,0,0,0,0,22,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,65,Dorthy L. Bullock School,2,NA,35,38,25,23,14,10,3,1,0,0,0,0,1,0,150,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,65,Dorthy L. Bullock School,3,NA,53,26,21,36,13,8,2,1,0,0,0,1,0,1,162,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,65,Dorthy L. Bullock School,UG,NA,7,3,9,5,2,1,0,0,0,0,0,0,0,0,27,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,65,Dorthy L. Bullock School,55,NA,99,72,57,70,31,22,5,2,0,0,0,1,1,1,361,154,21,20,2,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,78,Glassboro Intermediate School,7,NA,2,0,5,6,2,1,0,0,0,0,0,0,0,0,16,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,78,Glassboro Intermediate School,8,NA,38,39,37,25,8,9,2,2,0,0,0,0,0,0,160,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,78,Glassboro Intermediate School,UG,NA,1,0,3,1,1,0,0,0,0,0,0,0,0,0,6,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,78,Glassboro Intermediate School,55,NA,41,39,45,32,11,10,2,2,0,0,0,0,0,0,182,79,9,2,1,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,80,J. Harvey Rodgers School,PH,NA,26,35,22,16,8,8,1,0,0,0,0,0,4,3,123,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,80,J. Harvey Rodgers School,KF,NA,53,47,40,24,19,16,2,2,0,0,0,0,3,3,209,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,80,J. Harvey Rodgers School,UG,NA,10,4,2,0,3,3,0,0,0,0,0,0,0,0,22,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,80,J. Harvey Rodgers School,55,NA,89,86,64,40,30,27,3,2,0,0,0,0,7,6,354,149,15,27,0,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,90,Thomas E. Bowe School,4,NA,3,1,3,4,2,0,0,0,0,0,0,0,1,0,14,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,90,Thomas E. Bowe School,5,NA,34,29,25,21,8,5,0,2,0,1,0,0,0,0,125,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,90,Thomas E. Bowe School,6,NA,45,31,25,28,12,9,2,2,0,0,0,0,0,0,154,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,90,Thomas E. Bowe School,UG,NA,10,4,15,7,4,2,0,0,0,0,0,0,0,0,42,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,90,Thomas E. Bowe School,55,NA,92,65,68,60,26,16,2,4,0,1,0,0,1,0,335,150,19,9,1,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,PH,NA,26,35,22,16,8,8,1,0,0,0,0,0,4,3,123,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,KF,NA,53,47,40,24,19,16,2,2,0,0,0,0,3,3,209,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,1,NA,4,5,2,6,2,3,0,0,0,0,0,0,0,0,22,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,2,NA,35,38,25,23,14,10,3,1,0,0,0,0,1,0,150,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,3,NA,53,26,21,36,13,8,2,1,0,0,0,1,0,1,162,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,4,NA,3,1,3,4,2,0,0,0,0,0,0,0,1,0,14,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,5,NA,34,29,25,21,8,5,0,2,0,1,0,0,0,0,125,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,6,NA,45,31,25,28,12,9,2,2,0,0,0,0,0,0,154,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,7,NA,2,0,5,6,2,1,0,0,0,0,0,0,0,0,16,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,8,NA,38,39,37,25,8,9,2,2,0,0,0,0,0,0,160,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,9,NA,4,8,4,3,2,2,0,0,0,0,0,0,0,0,23,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,10,NA,45,46,30,28,5,13,2,2,0,0,0,0,1,0,172,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,11,NA,40,35,22,29,4,4,4,5,0,0,0,0,0,0,143,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,12,NA,35,39,29,31,4,4,4,6,0,0,0,0,0,0,152,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,UG,NA,28,13,33,13,12,6,0,0,0,0,0,0,0,0,105,,,,,
2011-2012,15,GLOUCESTER,1730,Glassboro Public Schools,999,District Total,55,NA,445,392,323,293,115,98,22,23,0,1,0,1,10,7,1730,675,90,64,4,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,PH,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,PF,NA,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,KH,NA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,KF,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,1,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,2,NA,2,1,2,0,1,1,0,0,0,0,0,0,0,0,7,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,3,NA,5,0,1,0,1,1,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,4,NA,5,0,0,1,2,0,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,5,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,6,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,7,NA,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,8,NA,5,1,2,2,1,0,0,0,0,0,0,0,0,0,11,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,9,NA,1,3,2,2,0,0,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,10,NA,6,3,7,1,1,1,0,0,0,0,0,0,1,0,20,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,11,NA,30,11,7,1,1,1,0,1,0,0,0,0,0,1,53,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,12,NA,12,2,5,0,1,3,0,0,0,0,0,0,1,0,24,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,UG,NA,209,68,97,32,32,9,4,1,1,0,0,0,6,1,460,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,15,Bankbridge Regional School,55,NA,292,92,127,40,41,16,4,2,1,0,0,0,9,2,626,118,32,0,0,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,PH,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,PF,NA,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,KH,NA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,KF,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,1,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,2,NA,2,1,2,0,1,1,0,0,0,0,0,0,0,0,7,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,3,NA,5,0,1,0,1,1,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,4,NA,5,0,0,1,2,0,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,5,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,6,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,7,NA,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,8,NA,5,1,2,2,1,0,0,0,0,0,0,0,0,0,11,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,9,NA,1,3,2,2,0,0,0,0,0,0,0,0,0,0,8,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,10,NA,6,3,7,1,1,1,0,0,0,0,0,0,1,0,20,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,11,NA,30,11,7,1,1,1,0,1,0,0,0,0,0,1,53,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,12,NA,12,2,5,0,1,3,0,0,0,0,0,0,1,0,24,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,UG,NA,209,68,97,32,32,9,4,1,1,0,0,0,6,1,460,,,,,
2011-2012,15,GLOUCESTER,1774,Gloucester County Special Services School District,999,District Total,55,NA,292,92,127,40,41,16,4,2,1,0,0,0,9,2,626,118,32,0,0,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,10,Gloucester County Institute of Technology,9,NA,223,258,11,26,19,20,9,7,0,0,0,1,15,9,598,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,10,Gloucester County Institute of Technology,10,NA,128,145,4,12,7,9,1,5,0,1,0,0,8,6,326,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,10,Gloucester County Institute of Technology,11,NA,13,9,2,3,1,0,0,0,0,0,0,0,0,0,28,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,10,Gloucester County Institute of Technology,12,NA,117,106.5,1,8,1,2,1,0,0,1,0,1,10,10,258.5,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,10,Gloucester County Institute of Technology,UG,NA,2.5,1.5,3,0,0,0,0,0,0,0,0,0,0,0,7,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,10,Gloucester County Institute of Technology,55,NA,483.5,520,21,49,28,31,11,12,0,2,0,2,33,25,1217.5,142.5,84,0,0,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,999,District Total,9,NA,223,258,11,26,19,20,9,7,0,0,0,1,15,9,598,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,999,District Total,10,NA,128,145,4,12,7,9,1,5,0,1,0,0,8,6,326,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,999,District Total,11,NA,13,9,2,3,1,0,0,0,0,0,0,0,0,0,28,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,999,District Total,12,NA,117,106.5,1,8,1,2,1,0,0,1,0,1,10,10,258.5,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,999,District Total,UG,NA,2.5,1.5,3,0,0,0,0,0,0,0,0,0,0,0,7,,,,,
2011-2012,15,GLOUCESTER,1775,Gloucester County Vocational-Technical School District,999,District Total,55,NA,483.5,520,21,49,28,31,11,12,0,2,0,2,33,25,1217.5,142.5,84,0,0,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,50,Broad Street Elementary School,KF,NA,22,21,3,0,1,3,0,1,0,0,0,0,2,4,57,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,50,Broad Street Elementary School,1,NA,20,13,1,1,3,1,0,0,0,0,0,0,1,1,41,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,50,Broad Street Elementary School,2,NA,18,23,0,1,0,1,0,0,0,0,0,0,2,1,46,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,50,Broad Street Elementary School,3,NA,19,29,2,1,0,0,0,0,0,0,0,0,1,2,54,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,50,Broad Street Elementary School,4,NA,22,26,2,2,1,0,1,0,0,0,0,0,1,0,55,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,50,Broad Street Elementary School,UG,NA,14,2,2,0,1,0,0,0,0,0,0,0,2,0,21,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,50,Broad Street Elementary School,55,NA,115,114,10,5,6,5,1,1,0,0,0,0,9,8,274,68,18,0,0,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,60,Nehaunsey Middle School,5,NA,31,22,2,0,1,1,2,0,0,0,0,0,1,0,60,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,60,Nehaunsey Middle School,6,NA,22,17,0,1,0,2,1,0,0,0,0,0,0,0,43,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,60,Nehaunsey Middle School,7,NA,28,32,2,1,0,2,0,0,0,0,0,0,1,1,67,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,60,Nehaunsey Middle School,8,NA,21,28,2,0,1,0,0,1,0,0,0,0,0,0,53,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,60,Nehaunsey Middle School,UG,NA,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,60,Nehaunsey Middle School,55,NA,107,99,6,3,2,5,3,1,0,0,0,0,2,1,229,34,21,0,0,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,KF,NA,22,21,3,0,1,3,0,1,0,0,0,0,2,4,57,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,1,NA,20,13,1,1,3,1,0,0,0,0,0,0,1,1,41,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,2,NA,18,23,0,1,0,1,0,0,0,0,0,0,2,1,46,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,3,NA,19,29,2,1,0,0,0,0,0,0,0,0,1,2,54,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,4,NA,22,26,2,2,1,0,1,0,0,0,0,0,1,0,55,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,5,NA,31,22,2,0,1,1,2,0,0,0,0,0,1,0,60,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,6,NA,22,17,0,1,0,2,1,0,0,0,0,0,0,0,43,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,7,NA,28,32,2,1,0,2,0,0,0,0,0,0,1,1,67,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,8,NA,21,28,2,0,1,0,0,1,0,0,0,0,0,0,53,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,UG,NA,19,2,2,1,1,0,0,0,0,0,0,0,2,0,27,,,,,
2011-2012,15,GLOUCESTER,1830,Greenwich Township School District,999,District Total,55,NA,222,213,16,8,8,10,4,2,0,0,0,0,11,9,503,102,39,0,0,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,50,Harrison Township Elementary School,PH,NA,9,5,0,1,0,0,0,0,0,0,0,0,0,0,15,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,50,Harrison Township Elementary School,PF,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,50,Harrison Township Elementary School,KH,NA,77,92,0,0,2,0,3,1,0,0,0,0,1,2,178,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,50,Harrison Township Elementary School,1,NA,92,73,6,3,4,1,6,7,0,0,0,0,1,1,194,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,50,Harrison Township Elementary School,2,NA,95,104,3,5,2,3,2,3,0,0,0,0,0,1,218,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,50,Harrison Township Elementary School,3,NA,87,80,9,6,1,4,7,8,0,0,2,0,1,2,207,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,50,Harrison Township Elementary School,UG,NA,5,3,1,1,1,0,1,1,0,0,0,0,0,0,13,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,50,Harrison Township Elementary School,55,NA,366,357,20,16,10,8,19,20,0,0,2,0,3,6,827,67,12,6,0,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,80,Pleasant Valley School,4,NA,94,73,7,10,0,4,2,7,0,0,0,0,1,3,201,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,80,Pleasant Valley School,5,NA,100,91,2,8,2,2,6,5,0,0,0,0,1,0,217,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,80,Pleasant Valley School,6,NA,100,99,6,6,1,1,10,6,0,0,0,0,0,2,231,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,80,Pleasant Valley School,UG,NA,2,1,1,0,0,0,0,1,0,0,0,0,0,0,5,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,80,Pleasant Valley School,55,NA,296,264,16,24,3,7,18,19,0,0,0,0,2,5,654,46,14,1,0,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,999,District Total,PH,NA,9,5,0,1,0,0,0,0,0,0,0,0,0,0,15,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,999,District Total,PF,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,999,District Total,KH,NA,77,92,0,0,2,0,3,1,0,0,0,0,1,2,178,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,999,District Total,1,NA,92,73,6,3,4,1,6,7,0,0,0,0,1,1,194,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,999,District Total,2,NA,95,104,3,5,2,3,2,3,0,0,0,0,0,1,218,,,,,
2011-2012,15,GLOUCESTER,2070,HARRISON TOWNSHIP SCHOOL DISTRICT,999,District Total,3,NA,87,80,9,6,1,4,7,8,0,0,2,0,1,2,207,,,,,
