COUNTY_ID,COUNTY_NAME,DIST_ID,LEA_NAME,SCHOOL_ID,SCHOOL_NAME,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_PRICE_LUNCH,LEP,MIGRANT,White_total,Black_total,Hispanic_total,Asian_total,Other_total,White_pcnt,black_pnct,Hispanic_pnct,Asian_pnct,Other_pnct,Diversity_index,District_diversity_index,DI_diff_btwn_schl_distrct,District_pnct_white,Pnct_white_diff
39,UNION,5730,WESTFIELD TOWN,160,WILSON ELEMENTARY SCHOOL,55,TOTAL,179,162,5,0,9,6,17,5,0,0,0,0,4,5,392,1,0,0,0,341,5,15,22,9,0.869897959,0.012755102,0.038265306,0.056122449,0.022959184,0.237973761,0.30101658,-20.94330458,0.830167598,4.785824155
39,UNION,3470,MOUNTAINSIDE BORO,030,DEERFIELD ELEMENTARY SCHOOL,55,TOTAL,218,215,2,1,15,11,13,16,0,0,0,0,3,4,498,12,0,0,0,433,3,26,29,7,0.869477912,0.006024096,0.052208835,0.058232932,0.014056225,0.237657457,0.265262474,-10.4066801,0.852459016,1.996447328
13,ESSEX,0660,CALDWELL-WEST CALDWELL,120,WILSON ELEMENTARY SCHOOL,55,TOTAL,142,110,1,0,10,10,7,8,0,0,0,0,2,0,290,12,2,2,0,252,1,20,15,2,0.868965517,0.003448276,0.068965517,0.051724138,0.006896552,0.237407848,0.30357254,-21.79534823,0.826628352,5.121668598
19,HUNTERDON,0370,BETHLEHEM TWP,070,Thomas B. Conley Elementary School,55,TOTAL,92,100,1,1,10,7,8,2,0,0,0,0,0,0,221,0,0,0,0,192,2,17,10,0,0.868778281,0.009049774,0.076923077,0.045248869,0,0.237177781,0.219689275,7.960564487,0.879895561,-1.263477315
03,BERGEN,5920,WYCKOFF TWP,025,Dwight D. Eisenhower Middle School,55,TOTAL,355,327,1,1,13,25,21,26,0,1,0,1,9,4,784,6,1,3,0,682,2,38,47,15,0.869897959,0.00255102,0.048469388,0.05994898,0.019132653,0.236961813,0.24424055,-2.980151148,0.865894838,0.462310272
29,OCEAN,5020,STAFFORD TWP,065,Ocean Acres Elementary School,55,TOTAL,227,229,1,5,21,28,2,4,0,1,0,0,1,6,525,98,28,2,0,456,6,49,6,8,0.868571429,0.011428571,0.093333333,0.011428571,0.015238095,0.236379138,0.22493497,5.087767344,0.87568306,-0.812123914
11,CUMBERLAND,0540,BRIDGETON CITY,030,Broad Street School,55,TOTAL,8,11,55,56,483,517,2,2,0,2,0,0,7,8,1151,82,8,425,126,19,111,1000,4,17,0.016507385,0.09643788,0.868809731,0.003475239,0.014769765,0.23536667,0.457951961,-48.60450658,0.046894032,-64.79853769
80,CHARTERS,8065,University Heights CS,980,University Heights Charter School,55,TOTAL,0,0,270,299,42,44,1,0,0,0,0,0,0,2,658,552,55,9,0,0,569,86,1,2,0,0.864741641,0.130699088,0.001519757,0.003039514,0.235128094,0.235128094,0,0,#DIV/0!
29,OCEAN,4105,PINELANDS REGIONAL,050,PINELANDS REGIONAL HIGH SCHOOL,55,TOTAL,338.5,322.5,8.5,14.5,38.5,23,4.5,5,0,1,2,0,1.5,0,759.5,215,49,5,0,661,23,61.5,9.5,4.5,0.870309414,0.030283081,0.080974325,0.012508229,0.005924951,0.234896057,0.227918131,3.061592941,0.874758532,-0.508610962
13,ESSEX,0760,CEDAR GROVE TWP,058,MEMORIAL MIDDLE SCHOOL,55,TOTAL,243,216,3,3,12,16,11,21,1,0,0,1,0,0,527,5,7,3,0,459,6,28,32,2,0.870967742,0.011385199,0.05313093,0.060721063,0.003795066,0.234761224,0.267498593,-12.238333,0.851183064,2.324374071
03,BERGEN,1580,FRANKLIN LAKES BORO,030,WOODSIDE AVENUE SCHOOL,55,TOTAL,114,107,1,1,3,1,11,12,0,0,4,0,0,0,254,0,0,12,0,221,2,4,23,4,0.87007874,0.007874016,0.015748031,0.090551181,0.015748031,0.234205468,0.238925119,-1.975368084,0.867860188,0.255634794
27,MORRIS,5520,WASHINGTON TWP,030,Flocktown-Kossmann Elementary School,55,TOTAL,230,201,4,4,19,9,9,12,0,0,0,0,3,3,494,17,4,10,0,431,8,28,21,6,0.872469636,0.016194332,0.056680162,0.042510121,0.012145749,0.233367208,0.258177853,-9.609904537,0.857660925,1.726639334
41,WARREN,0280,BELVIDERE TOWN,030,OXFORD STREET ELEMENTARY SCHOOL,55,TOTAL,85,66,2,4,3,5,1,0,0,1,0,1,4,1,173,26,5,0,0,151,6,8,1,7,0.87283237,0.034682081,0.046242775,0.005780347,0.040462428,0.233151793,0.219215102,6.357541139,0.88085676,-0.910975631
31,PASSAIC,4400,RINGWOOD BORO,050,Eleanor G. Hewitt,55,TOTAL,125,114,1,1,10,8,2,2,3,2,3,1,0,2,274,16,4,2,0,239,2,18,4,11,0.872262774,0.00729927,0.065693431,0.01459854,0.040145985,0.23296393,0.245271115,-5.017788167,0.864887406,0.852754647
25,MONMOUTH,5420,WALL TWP,077,Old Mill Elementary School,55,TOTAL,189,163,3,1,13,11,4,3,0,0,0,0,5,11,403,37,7,0,0,352,4,24,7,16,0.873449132,0.009925558,0.05955335,0.017369727,0.039702233,0.231563522,0.236631791,-2.141837883,0.870380661,0.352543474
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,060,WALLKILL VALLEY REGIONAL HIGH SCHOOL,55,TOTAL,313,275,10,11,26,18,5,1,1,0,0,0,5,8,673,96,15,0,1,588,21,44,6,14,0.873699851,0.031203566,0.0653789,0.008915305,0.020802377,0.230888285,0.230888285,0,0.873699851,0
41,WARREN,0400,BLAIRSTOWN TWP,030,Blairstown Elementary School,55,TOTAL,223,219,4,3,20,19,4,4,0,0,0,1,5,4,506,61,13,0,0,442,7,39,8,10,0.873517787,0.013833992,0.077075099,0.015810277,0.019762846,0.230194191,0.230194191,0,0.873517787,0
31,PASSAIC,4400,RINGWOOD BORO,055,Peter Cooper School,55,TOTAL,121,100,0,1,12,7,3,2,0,1,0,1,3,2,253,11,3,2,0,221,1,19,5,7,0.873517787,0.003952569,0.075098814,0.019762846,0.027667984,0.230155134,0.245271115,-6.162968044,0.864887406,0.997861725
27,MORRIS,1110,DOVER TOWN,060,East Dover Elementary School,55,TOTAL,13,10,14,11,228,203,9,5,0,0,0,0,0,0,493,321,53,11,0,23,25,431,14,0,0.046653144,0.050709939,0.874239351,0.028397566,0,0.230151122,0.260052812,-11.4983146,0.068917237,-32.30555085
13,ESSEX,3570,NEWARK CITY,030,CENTRAL HIGH SCHOOL,55,TOTAL,0,0,376,348,63,45,1,0,0,0,0,0,1,0,834,647,40,54,0,0,724,108,1,1,0,0.868105516,0.129496403,0.001199041,0.001199041,0.22962062,0.57881745,-60.32935428,0.07670427,-100
29,OCEAN,4190,PLUMSTED TWP,050,Dr. Gerald H. Woehr Elementary School,55,TOTAL,172,153,3,6,12,18,0,4,3,1,0,0,0,0,372,72,12,6,0,325,9,30,4,4,0.873655914,0.024193548,0.080645161,0.010752688,0.010752688,0.229405134,0.206290652,11.20481294,0.887504327,-1.560376931
13,ESSEX,3570,NEWARK CITY,670,SOUTH SEVENTEENTH STREET SCHOOL,55,TOTAL,0,3,240,186,33,27,1,0,0,0,0,0,0,0,490,463,14,9,0,3,426,60,1,0,0.006122449,0.869387755,0.12244898,0.002040816,0,0.229129529,0.57881745,-60.41419807,0.07670427,-92.01811188
17,HUDSON,5670,WEST NEW YORK TOWN,055,Early Childhood School,55,TOTAL,16,9,8,4,234,199,10,15,0,0,0,0,0,0,495,331,28,0,0,25,12,433,25,0,0.050505051,0.024242424,0.874747475,0.050505051,0,0.22912764,0.180179585,27.16625994,0.073334193,-31.1302835
15,GLOUCESTER,5590,WENONAH BORO,050,Wenonah Elementary School,55,TOTAL,95,73,2,0,4,4,1,1,0,0,0,0,8,4,192,0,1,0,0,168,2,8,2,12,0.875,0.010416667,0.041666667,0.010416667,0.0625,0.228515625,0.228515625,0,0.875,0
07,CAMDEN,0150,AUDUBON BORO,010,Audubon Junior/Senior High School,55,TOTAL,370,388,26,13,27,22,12,2,0,0,0,1,1,4,866,166,69,1,0,758,39,49,14,6,0.875288684,0.045034642,0.056581986,0.016166282,0.006928406,0.228330729,0.216981344,5.230581032,0.882238126,-0.787705996
19,HUNTERDON,4350,READINGTON TWP,050,Readington Middle School,55,TOTAL,285,276,6,4,18,14,10,26,0,0,0,0,0,2,641,25,7,5,0,561,10,32,36,2,0.875195008,0.015600624,0.049921997,0.056162246,0.003120125,0.22813418,0.265335035,-14.02033277,0.853046595,2.59638957
03,BERGEN,3760,OAKLAND BORO,060,Manito Elementary School,55,TOTAL,130,115,1,0,9,5,1,2,0,0,0,0,6,11,280,6,1,3,0,245,1,14,3,17,0.875,0.003571429,0.05,0.010714286,0.060714286,0.228061224,0.250888825,-9.098691644,0.861694915,1.544059795
27,MORRIS,5660,WEST MORRIS REGIONAL,030,WEST MORRIS CENTRAL HIGH SCHOOL,55,TOTAL,554,563,14,16,34.5,28.5,28,20,2,0,1,0,10,4,1275,10,0,3,0,1117,30,63,48,17,0.876078431,0.023529412,0.049411765,0.037647059,0.013333333,0.227896348,0.243021971,-6.223973603,0.86671788,1.079999826
13,ESSEX,3570,NEWARK CITY,307,Eagle Academy for Young Men of Newark,55,TOTAL,3,0,164,0,20,0,1,0,0,0,0,0,0,0,188,120,9,0,0,3,164,20,1,0,0.015957447,0.872340426,0.106382979,0.005319149,0,0.22742191,0.57881745,-60.70921665,0.07670427,-79.19614265
25,MONMOUTH,3160,MIDDLETOWN TWP,055,Bayshore Middle School,55,TOTAL,306,283,9,10,20,17,7,10,1,0,4,2,0,3,672,77,23,5,0,589,19,37,17,10,0.876488095,0.02827381,0.055059524,0.025297619,0.014880952,0.227076247,0.207254276,9.564082876,0.887879103,-1.282945769
29,OCEAN,2520,LAKEWOOD TWP,070,Clifton Ave Grade School,55,TOTAL,15,16,23,26,327,336,4,3,1,0,1,1,1,3,757,690,14,301,0,31,49,663,7,7,0.040951123,0.064729194,0.875825627,0.009247028,0.009247028,0.226891592,0.277777679,-18.31899764,0.046667772,-12.2496721
80,CHARTERS,6057,Peoples Preparatory Charter School,938,Peoples Preparatory Charter School,55,TOTAL,0,0,140,188,22,26,0,0,0,0,0,0,0,1,377,316,28,0,0,0,328,48,0,1,0,0.870026525,0.127320955,0,0.00265252,0.226836184,0.226836184,0,0,#DIV/0!
05,BURLINGTON,5130,TABERNACLE TWP,060,Tabernacle Elementary School,55,TOTAL,167,150,1,2,21,16,0,1,1,0,0,0,1,3,363,32,7,8,0,317,3,37,1,5,0.873278237,0.008264463,0.101928375,0.002754821,0.013774105,0.226730111,0.221265248,2.469824185,0.878179384,-0.558103205
29,OCEAN,2520,LAKEWOOD TWP,090,Spruce Street Elementary School,55,TOTAL,6,7,19,15,213,219,1,2,0,1,0,0,2,8,493,369,0,300,0,13,34,432,3,11,0.026369168,0.068965517,0.876267748,0.006085193,0.022312373,0.226168386,0.277777679,-18.57935202,0.046667772,-43.49597743
25,MONMOUTH,3160,MIDDLETOWN TWP,059,Thorne Middle School,55,TOTAL,336,320,12,8,24,23,8,6,2,0,2,0,3,4,748,147,26,1,0,656,20,47,14,11,0.877005348,0.026737968,0.062834225,0.018716578,0.014705882,0.225631988,0.207254276,8.867229301,0.887879103,-1.224688698
23,MIDDLESEX,4090,PERTH AMBOY CITY,150,Samuel E. Shull Middle School,55,TOTAL,14,18,77,61.5,656.5,624,5,5,0,0,1,0,0,2,1464,1114.5,62,156,0,32,138.5,1280.5,10,3,0.021857923,0.094603825,0.87465847,0.006830601,0.00204918,0.225494052,0.165629823,36.14338744,0.018107698,20.71066861
03,BERGEN,3760,OAKLAND BORO,040,Dogwood Hill Elementary School,55,TOTAL,137,97,1,0,10,7,1,0,0,0,0,0,10,4,267,20,4,2,0,234,1,17,1,14,0.876404494,0.003745318,0.063670412,0.003745318,0.052434457,0.225083814,0.250888825,-10.2854367,0.861694915,1.707051866
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,123,Paul Robeson Community School,55,TOTAL,1,0,41,29,278,226,2,0,1,0,0,0,0,0,578,342,0,90,0,1,70,504,2,1,0.001730104,0.121107266,0.871972318,0.003460208,0.001730104,0.224979347,0.212786661,5.73000484,0.008245125,-79.0166464
07,CAMDEN,1880,HADDON HEIGHTS BORO,080,ATLANTIC AVE,55,TOTAL,62,74,0,0,3,3,1,4,0,0,0,0,4,4,155,8,0,3,0,136,0,6,5,8,0.877419355,0,0.038709677,0.032258065,0.051612903,0.224932362,0.352628003,-36.21256386,0.794140324,10.48668963
07,CAMDEN,1890,HADDON TWP,080,STOY ELEMENTARY SCHOOL,55,TOTAL,67,68,0,1,5,6,1,0,0,0,0,0,4,2,154,20,1,1,0,135,1,11,1,6,0.876623377,0.006493506,0.071428571,0.006493506,0.038961039,0.224827121,0.28654776,-21.5393899,0.839363242,4.439095387
13,ESSEX,1387,ESSEX CO ED SERV COMM,020,ESSEX CAMPUS ACADEMY,55,TOTAL,0,0,21,6,4,0,0,0,0,0,0,0,0,0,31,20,2,0,0,0,27,4,0,0,0,0.870967742,0.129032258,0,0,0.224765869,0.325736682,-30.99767956,0,#DIV/0!
25,MONMOUTH,5420,WALL TWP,075,Wall Intermediate School,55,TOTAL,412,368,9,9,31,31,10,6,0,0,0,0,5,8,889,92,17,9,0,780,18,62,16,13,0.877390326,0.020247469,0.069741282,0.01799775,0.014623172,0.224374653,0.236631791,-5.179835805,0.870380661,0.805356234
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,55,TOTAL,9,7,52,57,455,480,3,2,0,0,0,0,3,1,1069,865,57,214,0,16,109,935,5,4,0.014967259,0.101964453,0.874649205,0.004677268,0.003741815,0.224332122,0.474044271,-52.67696802,0.040178928,-62.7484857
80,CHARTERS,6320,Discovery CS,920,Discovery Charter School,55,TOTAL,0,0,48,38,3,3,2,1,0,0,2,1,0,0,98,83,9,0,0,0,86,6,3,3,0,0.87755102,0.06122449,0.030612245,0.030612245,0.224281549,0.224281549,0,0,#DIV/0!
27,MORRIS,0460,BOONTON TWP,060,Rockaway Valley School,55,TOTAL,202,195,4,6,11,2,10,16,0,0,0,0,2,4,452,8,0,0,0,397,10,13,26,6,0.878318584,0.022123894,0.028761062,0.057522124,0.013274336,0.223754797,0.223754797,0,0.878318584,0
13,ESSEX,3880,CITY OF ORANGE TWP,090,HEYWOOD AVENUE ELEMENTARY SCHOOL,55,TOTAL,0,0,157,153,15,27,0,0,0,0,0,0,1,2,355,195,30,14,0,0,310,42,0,3,0,0.873239437,0.118309859,0,0.008450704,0.223384249,0.449311977,-50.28304148,0.002347188,-100
07,CAMDEN,0150,AUDUBON BORO,050,Mansion Avenue School,55,TOTAL,169,156,2,3,9,16,6,3,1,0,0,1,2,2,370,91,18,3,0,325,5,25,9,6,0.878378378,0.013513514,0.067567568,0.024324324,0.016216216,0.222848795,0.216981344,2.70412696,0.882238126,-0.437495017
31,PASSAIC,4010,PATERSON CITY,190,SCHOOL 15,55,TOTAL,5,3,50,30,381,319,2,3,0,0,0,0,2,4,799,621,15,191,0,8,80,700,5,6,0.010012516,0.100125156,0.876095119,0.006257822,0.007509387,0.222236494,0.474044271,-53.11904234,0.040178928,-75.08018224
23,MIDDLESEX,4090,PERTH AMBOY CITY,145,James J. Flynn Elementary School,55,TOTAL,19,17,38,27,375,417,2,3,0,0,0,1,2,1,902,633,42,98,0,36,65,792,5,4,0.039911308,0.072062084,0.87804878,0.005543237,0.00443459,0.22219409,0.165629823,34.15101519,0.018107698,120.410722
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,004,Communications High School,55,TOTAL,76,205,0,2,6,12,3,16,0,0,0,0,0,0,320,6,2,0,0,281,2,18,19,0,0.878125,0.00625,0.05625,0.059375,0,0.222167969,0.513150716,-56.7051235,0.664888889,32.07093917
05,BURLINGTON,3080,MEDFORD TWP,050,Haines Sixth Grade Center,55,TOTAL,152,162,2,1,10,7,9,5,0,0,0,0,4,5,357,15,12,1,0,314,3,17,14,9,0.879551821,0.008403361,0.047619048,0.039215686,0.025210084,0.221876986,0.241629536,-8.174725117,0.867917586,1.340476844
27,MORRIS,1110,DOVER TOWN,070,North Dover Elementary School,55,TOTAL,22,12,19,16,340,308,12,8,0,0,0,0,0,0,737,440,77,96,0,34,35,648,20,0,0.046132972,0.047489824,0.879240163,0.027137042,0,0.221816783,0.260052812,-14.70317868,0.068917237,-33.06032938
25,MONMOUTH,2930,MANASQUAN BORO,050,Manasquan High School,55,TOTAL,426,403.5,12,10.5,38,37.5,11,5,1,0,0,0,0,0,944.5,108.5,22.5,5.5,0,829.5,22.5,75.5,16,1,0.878242456,0.023822128,0.079936474,0.01694018,0.001058761,0.221444764,0.232655081,-4.818427927,0.870517296,0.887421797
13,ESSEX,3570,NEWARK CITY,470,HAWTHORNE AVENUE SCHOOL,55,TOTAL,2,0,178,129,22,19,0,0,0,0,0,1,0,0,351,297,5,3,0,2,307,41,0,1,0.005698006,0.874643875,0.116809117,0,0.002849003,0.221313139,0.57881745,-61.76460495,0.07670427,-92.57146214
29,OCEAN,4105,PINELANDS REGIONAL,060,PINELANDS REGIONAL JUNIOR HIGH SCHOOL,55,TOTAL,361.5,336,6,8,27,32,4,8,0,0,0,1,2,8,793.5,240.5,69,6,0,697.5,14,59,12,11,0.879017013,0.017643352,0.074354127,0.015122873,0.013862634,0.221068392,0.227918131,-3.005350526,0.874758532,0.486817928
25,MONMOUTH,3160,MIDDLETOWN TWP,095,Harmony Elementary School,55,TOTAL,228,217,3,2,14,20,6,9,0,0,0,0,2,5,506,81,10,1,0,445,5,34,15,7,0.87944664,0.009881423,0.067193676,0.029644269,0.013833992,0.220890812,0.207254276,6.579616141,0.887879103,-0.949730912
03,BERGEN,1580,FRANKLIN LAKES BORO,040,COLONIAL ROAD SCHOOL,55,TOTAL,128,105,3,0,3,4,11,8,0,0,0,0,1,2,265,1,0,1,0,233,3,7,19,3,0.879245283,0.011320755,0.026415094,0.071698113,0.011320755,0.220833037,0.238925119,-7.572281377,0.867860188,1.31185825
21,MERCER,5210,TRENTON CITY,265,P.J. Hill Elementary,55,TOTAL,0,0,170,118,25,13,0,1,0,0,0,0,2,0,329,298,11,4,0,0,288,38,1,2,0,0.875379939,0.11550152,0.003039514,0.006079027,0.220323168,0.521027587,-57.71372316,0.014318079,-100
27,MORRIS,5520,WASHINGTON TWP,040,Old Farmers Road School,55,TOTAL,134,156,1,4,7,9,4,7,0,0,0,0,5,2,329,9,2,14,0,290,5,16,11,7,0.881458967,0.015197568,0.048632219,0.03343465,0.021276596,0.218863462,0.258177853,-15.22763892,0.857660925,2.774761112
27,MORRIS,4560,ROXBURY TWP,067,Kennedy Elementary School,55,TOTAL,105,88,2,2,8,5,1,3,0,0,0,0,1,4,219,7,2,0,0,193,4,13,4,5,0.881278539,0.01826484,0.059360731,0.01826484,0.02283105,0.218635975,0.433622817,-49.57922725,0.734260016,20.0226785
05,BURLINGTON,5805,WILLINGBORO TWP,120,TWIN HILLS ELEMENTARY SCHOOL,55,TOTAL,4,6,149,185,17,7,4,4,1,0,0,2,0,0,379,179,28,0,0,10,334,24,8,3,0.026385224,0.881266491,0.063324538,0.021108179,0.007915567,0.218154984,0.246861955,-11.62875466,0.02568306,2.733958345
05,BURLINGTON,3080,MEDFORD TWP,040,Cranberry Pines Elementary,55,TOTAL,150,172,2,5,6,6,5,6,0,0,0,0,6,7,365,10,3,0,0,322,7,12,11,13,0.882191781,0.019178082,0.032876712,0.030136986,0.035616438,0.218112216,0.241629536,-9.732800329,0.867917586,1.644648592
03,BERGEN,5880,WOODCLIFF LAKE BORO,050,Woodcliff Middle School,55,TOTAL,111,119,0,1,6,2,11,8,0,0,0,0,1,2,261,4,0,1,0,230,1,8,19,3,0.881226054,0.003831418,0.030651341,0.072796935,0.011494253,0.217054946,0.243620858,-10.90461286,0.865535248,1.812844206
29,OCEAN,4210,POINT PLEASANT BORO,050,Memorial Middle School,55,TOTAL,267,277,5,2,33,21,0,0,1,0,4,7,1,0,618,78,21,3,0,544,7,54,0,13,0.8802589,0.011326861,0.087378641,0,0.021035599,0.216938448,0.195420161,11.0112934,0.893469537,-1.478577215
39,UNION,0980,CRANFORD TWP,080,Livingston Avenue School,55,TOTAL,108,101,2,3,5,10,2,6,0,0,0,0,0,0,237,9,4,0,0,209,5,15,8,0,0.88185654,0.021097046,0.063291139,0.033755274,0,0.21673877,0.279124636,-22.35054087,0.844607654,4.410199963
