COUNTY_ID	COUNTY_NAME	DIST_ID	LEA_NAME	SCHOOL_ID	FULL_ID	SCHOOL_NAME	PRGCODE	GRADE_LEVEL	ROW_TOTAL	FREE_LUNCH	REDUCED_PRICE_LUNCH	LEP	MIGRANT	White_total	Black_total	Hispanic_total	Asian_total	Other_total	White_pcnt	black_pnct	Hispanic_pnct	Asian_pnct	Other_pnct	Diversity_index	Address_1	Address_2	City	State	Zip	Concatenate	Concatenate sans zip
7	CAMDEN	800	CHERRY HILL TWP	60	80060	Alternative High School	55	TOTAL	37	17	2	0	0	22	6	7	0	2	0.594594595	0.162162162	0.189189189	0	0.054054054	0.581446311	MALBERG BUILDING	45 RANOLDO TERRACE 	CHERRY HILL	NJ	08034-0391	Malberg Building, Cherry Hill, NJ 08034-0391	Malberg Building, Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	83	80083	James F. Cooper Elementary School	55	TOTAL	255	29	8	0	0	154	21	17	53	10	0.603921569	0.082352941	0.066666667	0.207843137	0.039215686	0.579315648	1960 GREENTREE RD	 	CHERRY HILL	NJ	08003-1121	1960 Greentree Rd, Cherry Hill, NJ 08003-1121	1960 Greentree Rd, Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	74	80074	Rosa International Middle School	55	TOTAL	814	77	32	0	0	481	48	40	215	30	0.590909091	0.058968059	0.049140049	0.264127764	0.036855037	0.5738127	485 BROWNING LANE	 	CHERRY HILL	NJ	08003-3160	485 Browning Lane, Cherry Hill, NJ 08003-3160	485 Browning Lane, Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	30	80030	Cherry Hill High School East	55	TOTAL	2177	206	76	13	0	1383	157	114	462	61	0.635277905	0.072117593	0.052365641	0.21221865	0.028020211	0.542656988	1750 KRESSON RD	 	CHERRY HILL	NJ	08003-2598	1750 Kresson Rd, Cherry Hill, NJ 08003-2598	1750 Kresson Rd, Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	75	80075	Horace Mann Elementary School	55	TOTAL	301	43	11	0	0	199	12	34	33	23	0.661129568	0.03986711	0.112956811	0.109634551	0.07641196	0.530700544	150 WALT WHITMAN BLVD	 	CHERRY HILL	NJ	08003-3747	150 Walt Whitman Blvd, Cherry Hill, NJ 08003-3747	150 Walt Whitman Blvd, Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	130	800130	Woodcrest Elementary School	55	TOTAL	372	24	5	0	0	249	26	29	53	15	0.669354839	0.069892473	0.077956989	0.142473118	0.040322581	0.51907735	400 CRANFORD DR.	 	CHERRY HILL	NJ	08003-3499	400 Cranford Dr., Cherry Hill, NJ 08003-3499	400 Cranford Dr., Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	113	800113	Richard Stockton Elementary School	55	TOTAL	384	29	9	0	0	262	11	28	55	28	0.682291667	0.028645833	0.072916667	0.143229167	0.072916667	0.502509223	200 WEXFORD DR	 	CHERRY HILL	NJ	08003-1827	200 Wexford Dr, Cherry Hill, NJ 08003-1827	200 Wexford Dr, Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	73	80073	Henry C. Beck Middle School	55	TOTAL	920	105	26	6	0	646	69	68	108	29	0.702173913	0.075	0.073913043	0.117391304	0.031521739	0.481089319	950 CROPWELL RD	 	CHERRY HILL	NJ	08003-1499	950 Cropwell Rd, Cherry Hill, NJ 08003-1499	950 Cropwell Rd, Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	68	80068	Bret Harte Elementary School	55	TOTAL	427	26	7	0	0	308	26	23	58	12	0.721311475	0.06088993	0.053864169	0.135831382	0.028103044	0.453860878	1909 QUEEN ANNE DR	 	CHERRY HILL	NJ	08003-2843	1909 Queen Anne Dr, Cherry Hill, NJ 08003-2843	1909 Queen Anne Dr, Cherry Hill, NJ
7	CAMDEN	800	CHERRY HILL TWP	58	80058	A. Russell Knight Elementary School	55	TOTAL	365	24	7	0	0	284	15	30	19	17	0.778082192	0.04109589	0.082191781	0.052054795	0.046575342	0.381264778	140 OLD CARRIAGE RD	 	CHERRY HILL	NJ	08034-3332	140 Old Carriage Rd, Cherry Hill, NJ 08034-3332	140 Old Carriage Rd, Cherry Hill, NJ
27	MORRIS	820	CHESTER TWP	40	82040	DICKERSON ELEMENTARY SCHOOL	55	TOTAL	329	20	3	21	0	267	2	37	12	11	0.811550152	0.006079027	0.112462006	0.036474164	0.03343465	0.326253453	250 Rt. 24	 	Chester	NJ	07930	250 Rt. 24, Chester, NJ 7930	250 Rt. 24, Chester, NJ
27	MORRIS	820	CHESTER TWP	30	82030	BRAGG ELEMENTARY SCHOOL	55	TOTAL	345	15	6	17	0	292	3	32	14	4	0.846376812	0.008695652	0.092753623	0.04057971	0.011594203	0.273186305	250 Route 24	 	Chester	NJ	07930	250 Route 24, Chester, NJ 7930	250 Route 24, Chester, NJ
27	MORRIS	820	CHESTER TWP	20	82020	Black River Middle School	55	TOTAL	458	19	5	8	0	393	5	29	23	8	0.858078603	0.010917031	0.063318777	0.050218341	0.017467249	0.256745676	133 Rt. 513 - North Road	 	Chester	NJ	07930	133 Rt. 513 - North Road, Chester, NJ 7930	133 Rt. 513 - North Road, Chester, NJ
5	BURLINGTON	830	CHESTERFIELD TWP	25	83025	Chesterfield Township Elementary School	55	TOTAL	758	30	9	3	0	456	40	24	221	17	0.601583113	0.052770449	0.031662269	0.291556728	0.022427441	0.548802222	30 Saddle Way	 	Chesterfield	NJ	08515	30 Saddle Way, Chesterfield, NJ 8515	30 Saddle Way, Chesterfield, NJ
5	BURLINGTON	840	CINNAMINSON TWP	55	84055	NEW ALBANY	55	TOTAL	545	66	10	29	0	415	40	42	15	33	0.76146789	0.073394495	0.07706422	0.027522936	0.060550459	0.404417137	2701 NEW ALBANY ROAD	 	CINNAMINSON	NJ	08077	2701 New Albany Road, Cinnaminson, NJ 8077	2701 New Albany Road, Cinnaminson, NJ
5	BURLINGTON	840	CINNAMINSON TWP	60	84060	ELEANOR RUSH INTERMEDIATE SCHOOL	55	TOTAL	535	64	19	7	0	425	38	36	14	22	0.794392523	0.071028037	0.06728972	0.026168224	0.041121495	0.356991877	1200 WYNWOOD DRIVE	 	CINNAMINSON	NJ	08077-2404	1200 Wynwood Drive, Cinnaminson, NJ 08077-2404	1200 Wynwood Drive, Cinnaminson, NJ
5	BURLINGTON	840	CINNAMINSON TWP	30	84030	CINNAMINSON HIGH SCHOOL	55	TOTAL	781	84	23	4	0	621	73	39	25	23	0.795134443	0.09346991	0.04993598	0.032010243	0.029449424	0.354639067	1197 RIVERTON ROAD	 	CINNAMINSON	NJ	08077	1197 Riverton Road, Cinnaminson, NJ 8077	1197 Riverton Road, Cinnaminson, NJ
5	BURLINGTON	840	CINNAMINSON TWP	53	84053	CINNAMINSON MIDDLE SCHOOL	55	TOTAL	580	75	26	2	0	465	51	33	12	19	0.801724138	0.087931034	0.056896552	0.020689655	0.032758621	0.344768133	312 N  FORKLANDING ROAD	 	CINNAMINSON	NJ	08077	312 N  Forklanding Road, Cinnaminson, NJ 8077	312 N  Forklanding Road, Cinnaminson, NJ
39	UNION	850	CLARK TWP	300	850300	Clark Preschool Annex	55	TOTAL	65	0	0	0	0	52	0	10	3	0	0.8	0	0.153846154	0.046153846	0	0.334201183	430 Westfield Ave	 	Clark	NJ	07066	430 Westfield Ave, Clark, NJ 7066	430 Westfield Ave, Clark, NJ
39	UNION	850	CLARK TWP	30	85030	Frank K. Hehnly	55	TOTAL	541	16	7	11	6	443	7	65	24	2	0.818853974	0.012939002	0.120147874	0.044362292	0.003696858	0.31289356	590 RARITAN ROAD	 	CLARK	NJ	07066	590 Raritan Road, Clark, NJ 7066	590 Raritan Road, Clark, NJ
39	UNION	850	CLARK TWP	5	8505	Arthur L. Johnson High School	55	TOTAL	746.5	36	16	0	2	658	10	56.5	17	5	0.881446752	0.013395847	0.075686537	0.02277294	0.006697924	0.216580255	365 WESTFIELD AVENUE	 	CLARK	NJ	07066	365 Westfield Avenue, Clark, NJ 7066	365 Westfield Avenue, Clark, NJ
39	UNION	850	CLARK TWP	35	85035	Carl H. Kumpf School	55	TOTAL	494	22	17.5	3	1	436	5	36	16	1	0.882591093	0.010121457	0.072874494	0.032388664	0.002024291	0.214566703	59 MILDRED TERRACE	 	CLARK	NJ	07066	59 Mildred Terrace, Clark, NJ 7066	59 Mildred Terrace, Clark, NJ
39	UNION	850	CLARK TWP	40	85040	Valley Road School	55	TOTAL	435	16	6	3	0	403	1	22	8	1	0.926436782	0.002298851	0.050574713	0.018390805	0.002298851	0.138808297	150 VALLEY ROAD	 	CLARK	NJ	07066	150 Valley Road, Clark, NJ 7066	150 Valley Road, Clark, NJ
15	GLOUCESTER	860	CLAYTON BORO	45	86045	CLAYTON MIDDLE SCHOOL	55	TOTAL	309	136	34	9	0	153	90	39	10	17	0.495145631	0.291262136	0.126213592	0.03236246	0.055016181	0.649993192	55 POP KRAMER BLVD	SUITE B 	CLAYTON	NJ	08312-1700	55 Pop Kramer Blvd, Clayton, NJ 08312-1700	55 Pop Kramer Blvd, Clayton, NJ
15	GLOUCESTER	860	CLAYTON BORO	40	86040	HERMA S. SIMMONS ELEMENTARY SCHOOL	55	TOTAL	736	329	41	47	0	391	142	113	18	72	0.53125	0.192934783	0.153532609	0.024456522	0.097826087	0.64680928	300 WEST CHESTNUT STREET	 	CLAYTON	NJ	08312-1700	300 West Chestnut Street, Clayton, NJ 08312-1700	300 West Chestnut Street, Clayton, NJ
15	GLOUCESTER	860	CLAYTON BORO	30	86030	CLAYTON HIGH SCHOOL	55	TOTAL	404	166	47	2	0	212	113	43	7	29	0.524752475	0.27970297	0.106435644	0.017326733	0.071782178	0.629619645	55 POP KRAMER BLVD	SUITE A 	CLAYTON	NJ	08312-1700	55 Pop Kramer Blvd, Clayton, NJ 08312-1700	55 Pop Kramer Blvd, Clayton, NJ
15	GLOUCESTER	870	CLEARVIEW REGIONAL	20	87020	Clearview Regional High School	55	TOTAL	1596.5	179	33	6	0	1365.5	90	53	65	23	0.855308487	0.056373317	0.03319762	0.040714062	0.014406514	0.262302176	625 BREAKNECK RD	 	MULLICA HILL	NJ	08062-9436	625 Breakneck Rd, Mullica Hill, NJ 08062-9436	625 Breakneck Rd, Mullica Hill, NJ
15	GLOUCESTER	870	CLEARVIEW REGIONAL	30	87030	Clearview Regional Middle School	55	TOTAL	821	81	21	1	0	707	48	22	32	12	0.861144945	0.058465286	0.02679659	0.038976857	0.014616322	0.252560304	595 JEFFERSON RD	 	MULLICA HILL	NJ	08062-9436	595 Jefferson Rd, Mullica Hill, NJ 08062-9436	595 Jefferson Rd, Mullica Hill, NJ
7	CAMDEN	880	CLEMENTON BORO	10	88010	Clementon Elementary School	55	TOTAL	435	215	33	7	0	189	107	106	8	25	0.434482759	0.245977011	0.243678161	0.018390805	0.057471264	0.687699828	4 AUDUBON AVE	 	CLEMENTON	NJ	08021	4 Audubon Ave, Clementon, NJ 8021	4 Audubon Ave, Clementon, NJ
3	BERGEN	890	CLIFFSIDE PARK BORO	60	89060	School #4	55	TOTAL	557	224	42	72	0	290	12	197	53	5	0.52064632	0.021543986	0.353680431	0.095152603	0.008976661	0.594238821	279 COLUMBIA AVENUE	 	CLIFFSIDE PARK	NJ	07010	279 Columbia Avenue, Cliffside Park, NJ 7010	279 Columbia Avenue, Cliffside Park, NJ
3	BERGEN	890	CLIFFSIDE PARK BORO	80	89080	School #6	55	TOTAL	708	342	62	46	0	314	7	325	56	6	0.443502825	0.009887006	0.459039548	0.079096045	0.008474576	0.586162182	440 OAKDENE AVE	 	CLIFFSIDE PARK	NJ	07010	440 Oakdene Ave, Cliffside Park, NJ 7010	440 Oakdene Ave, Cliffside Park, NJ
3	BERGEN	890	CLIFFSIDE PARK BORO	70	89070	School #5	55	TOTAL	314	165	22	50	0	99	11	184	17	3	0.315286624	0.035031847	0.585987261	0.054140127	0.00955414	0.552963609	214 DAY AVE	 	CLIFFSIDE PARK	NJ	07010	214 Day Ave, Cliffside Park, NJ 7010	214 Day Ave, Cliffside Park, NJ
3	BERGEN	890	CLIFFSIDE PARK BORO	30	89030	Cliffside Park High School	55	TOTAL	1120.5	595	121	122	0	360.5	28	700	30	2	0.32173137	0.024988844	0.624721107	0.026773762	0.001784917	0.504868002	538 PALISADE AVENUE	 	CLIFFSIDE PARK	NJ	07010	538 Palisade Avenue, Cliffside Park, NJ 7010	538 Palisade Avenue, Cliffside Park, NJ
3	BERGEN	890	CLIFFSIDE PARK BORO	50	89050	School #3	55	TOTAL	297	213	30	26	0	83	11	194	6	3	0.279461279	0.037037037	0.653198653	0.02020202	0.01010101	0.493351019	397 PALISADE AVENUE	 	CLIFFSIDE PARK	NJ	07010	397 Palisade Avenue, Cliffside Park, NJ 7010	397 Palisade Avenue, Cliffside Park, NJ
31	PASSAIC	900	CLIFTON CITY	190	900190	School #14	55	TOTAL	365	109	27	52	0	167	22	111	64	1	0.457534247	0.060273973	0.304109589	0.175342466	0.002739726	0.663794333	99 ST  ANDREWS BOULEVARD	 	CLIFTON	NJ	07012	99 St  Andrews Boulevard, Clifton, NJ 7012	99 St  Andrews Boulevard, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	210	900210	School #16	55	TOTAL	215	51	6	1	0	95	7	67	46	0	0.441860465	0.03255814	0.311627907	0.213953488	0	0.660811249	755 GROVE STREET	 	CLIFTON	NJ	07013	755 Grove Street, Clifton, NJ 7013	755 Grove Street, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	150	900150	School #9	55	TOTAL	316	69	19	0	0	155	14	105	42	0	0.490506329	0.044303797	0.332278481	0.132911392	0	0.629366287	25 BRIGHTON ROAD	 	CLIFTON	NJ	07012	25 Brighton Road, Clifton, NJ 7012	25 Brighton Road, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	140	900140	School #8	55	TOTAL	321	140	14	0	0	144	10	129	38	0	0.448598131	0.031152648	0.401869159	0.118380062	0	0.62227657	41 OAK STREET	 	CLIFTON	NJ	07014	41 Oak Street, Clifton, NJ 7014	41 Oak Street, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	90	90090	School #2	55	TOTAL	438	87	22	0	0	234	21	125	57	1	0.534246575	0.047945205	0.285388128	0.130136986	0.002283105	0.613894623	1270 VAN HOUTEN AVENUE	 	CLIFTON	NJ	07013	1270 Van Houten Avenue, Clifton, NJ 7013	1270 Van Houten Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	80	90080	School #1	55	TOTAL	311	146	35	1	0	136	7	133	34	1	0.437299035	0.022508039	0.427652733	0.109324759	0.003215434	0.61341384	158 PARK SLOPE	 	CLIFTON	NJ	07011	158 Park Slope, Clifton, NJ 7011	158 Park Slope, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	70	90070	Woodrow Wilson Middle School	55	TOTAL	1202	483	113	3	0	467	65	579	85	6	0.388519135	0.054076539	0.481697171	0.070715474	0.004991681	0.60907085	1400 VAN HOUTEN AVENUE	 	CLIFTON	NJ	07013	1400 Van Houten Avenue, Clifton, NJ 7013	1400 Van Houten Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	120	900120	School #5	55	TOTAL	382	126	28	0	0	169	15	168	30	0	0.442408377	0.039267016	0.439790576	0.078534031	0	0.603149585	136 VALLEY ROAD	 	CLIFTON	NJ	07013	136 Valley Road, Clifton, NJ 7013	136 Valley Road, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	180	900180	School #13	55	TOTAL	479	188	37	107	0	191	16	236	36	0	0.39874739	0.033402923	0.492693111	0.075156576	0	0.591489751	782 VAN HOUTEN AVENUE	 	CLIFTON	NJ	07013	782 Van Houten Avenue, Clifton, NJ 7013	782 Van Houten Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	30	90030	Clifton High School	55	TOTAL	3036	1402	265	133	0	1004	154	1654	213	11	0.330698287	0.050724638	0.544795784	0.070158103	0.003623188	0.586327921	333 COLFAX AVENUE	 	CLIFTON	NJ	07013	333 Colfax Avenue, Clifton, NJ 7013	333 Colfax Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	110	900110	School #4	55	TOTAL	189	119	17	0	0	75	8	98	8	0	0.396825397	0.042328042	0.518518519	0.042328042	0	0.570084824	194 WEST SECOND STREET	 	CLIFTON	NJ	07011	194 West Second Street, Clifton, NJ 7011	194 West Second Street, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	100	900100	School #3	55	TOTAL	291	141	23	0	0	104	8	168	11	0	0.357388316	0.027491409	0.577319588	0.037800687	0	0.536791016	365 WASHINGTON AVENUE	 	CLIFTON	NJ	07011	365 Washington Avenue, Clifton, NJ 7011	365 Washington Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	35	90035	Christopher Columbus Middle School	55	TOTAL	1199	718	113	87	0	337	55	751	51	5	0.281067556	0.04587156	0.626355296	0.042535446	0.004170142	0.524749218	350 PIAGET AVENUE	 	CLIFTON	NJ	07011	350 Piaget Avenue, Clifton, NJ 7011	350 Piaget Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	160	900160	School #11	55	TOTAL	482	285	57	0	0	146	23	299	13	1	0.302904564	0.047717842	0.62033195	0.026970954	0.002074689	0.520428367	147 MERSELIS AVENUE	 	CLIFTON	NJ	07011	147 Merselis Avenue, Clifton, NJ 7011	147 Merselis Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	200	900200	School #15	55	TOTAL	361	190	39	0	0	76	23	247	13	2	0.210526316	0.063711911	0.684210526	0.03601108	0.005540166	0.482147927	700 GREGORY AVENUE	 	CLIFTON	NJ	07011	700 Gregory Avenue, Clifton, NJ 7011	700 Gregory Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	230	900230	School #17	55	TOTAL	611	400	53	64	0	101	25	473	11	1	0.165302782	0.04091653	0.774140753	0.018003273	0.001636661	0.371380126	361 LEXINGTON AVENUE	 	CLIFTON	NJ	07011	361 Lexington Avenue, Clifton, NJ 7011	361 Lexington Avenue, Clifton, NJ
31	PASSAIC	900	CLIFTON CITY	170	900170	School #12	55	TOTAL	667	496	55	95	0	97	26	539	3	2	0.145427286	0.03898051	0.808095952	0.004497751	0.002998501	0.324283136	165 CLIFTON AVENUE	 	CLIFTON	NJ	07011	165 Clifton Avenue, Clifton, NJ 7011	165 Clifton Avenue, Clifton, NJ
19	HUNTERDON	910	CLINTON TOWN	30	91030	Clinton Public School	55	TOTAL	455	51	8	5	0	350	11	56	31	7	0.769230769	0.024175824	0.123076923	0.068131868	0.015384615	0.387672986	10 SCHOOL STREET	 	CLINTON	NJ	08809	10 School Street, Clinton, NJ 8809	10 School Street, Clinton, NJ
19	HUNTERDON	920	CLINTON TWP	50	92050	Clinton Township Middle School	55	TOTAL	411	15	6	0	0	340	11	21	28	11	0.827250608	0.02676399	0.051094891	0.068126521	0.02676399	0.306971898	34 GRAYROCK ROAD	 	CLINTON	NJ	08809	34 Grayrock Road, Clinton, NJ 8809	34 Grayrock Road, Clinton, NJ
19	HUNTERDON	920	CLINTON TWP	35	92035	Patrick McGaheran	55	TOTAL	261	11	1	1	0	216	3	13	23	6	0.827586207	0.011494253	0.049808429	0.088122605	0.022988506	0.304194008	63  ALLERTON ROAD	 	LEBANON	NJ	08833	63  Allerton Road, Lebanon, NJ 8833	63  Allerton Road, Lebanon, NJ
19	HUNTERDON	920	CLINTON TWP	40	92040	Round Valley	55	TOTAL	465	9	6	1	0	397	11	19	33	5	0.853763441	0.023655914	0.040860215	0.070967742	0.010752688	0.263706787	128  COKESBURY RD	 	LEBANON	NJ	08833-9599	128  Cokesbury Rd, Lebanon, NJ 08833-9599	128  Cokesbury Rd, Lebanon, NJ
19	HUNTERDON	920	CLINTON TWP	30	92030	Spruce Run	55	TOTAL	250	10	3	6	0	214	1	10	21	4	0.856	0.004	0.04	0.084	0.016	0.258336	27 BELVIDERE AVENUE	 	CLINTON	NJ	08809	27 Belvidere Avenue, Clinton, NJ 8809	27 Belvidere Avenue, Clinton, NJ
3	BERGEN	930	CLOSTER BORO	50	93050	HILLSIDE ELEMENTARY SCHOOL	55	TOTAL	623	5	0	48	0	290	3	36	275	19	0.465489567	0.004815409	0.057784912	0.44141252	0.030497592	0.584182063	340 HOMANS AVENUE	 	CLOSTER	NJ	07624-2907	340 Homans Avenue, Closter, NJ 07624-2907	340 Homans Avenue, Closter, NJ
3	BERGEN	930	CLOSTER BORO	60	93060	TENAKILL MIDDLE SCHOOL	55	TOTAL	496	1	0	14	0	256	7	24	207	2	0.516129032	0.014112903	0.048387097	0.41733871	0.004032258	0.556882479	275 HIGH STREET	 	CLOSTER	NJ	07624-1809	275 High Street, Closter, NJ 07624-1809	275 High Street, Closter, NJ
7	CAMDEN	940	COLLINGSWOOD BORO	70	94070	Thomas Sharp Elementary School	55	TOTAL	160	85	17	1	0	64	34	45	6	11	0.4	0.2125	0.28125	0.0375	0.06875	0.709609375	400 COMLY AVE	 	WEST COLLINGSWOOD	NJ	08107	400 Comly Ave, West Collingswood, NJ 8107	400 Comly Ave, West Collingswood, NJ
7	CAMDEN	940	COLLINGSWOOD BORO	30	94030	Collingswood High School	55	TOTAL	729	285	57	16	0	372	153	142	40	22	0.510288066	0.209876543	0.19478738	0.054869684	0.030178326	0.653694389	424 COLLINGS AVE	 	COLLINGSWOOD	NJ	08108	424 Collings Ave, Collingswood, NJ 8108	424 Collings Ave, Collingswood, NJ
7	CAMDEN	940	COLLINGSWOOD BORO	60	94060	Mark Newbie Elementary School	55	TOTAL	133	42	6	0	0	75	19	35	1	3	0.563909774	0.142857143	0.263157895	0.007518797	0.022556391	0.591780202	2 EAST BROWNING RD	 	COLLINGSWOOD	NJ	08108	2 East Browning Rd, Collingswood, NJ 8108	2 East Browning Rd, Collingswood, NJ
7	CAMDEN	940	COLLINGSWOOD BORO	50	94050	James A. Garfield Elementary School	55	TOTAL	146	40	8	20	0	87	9	31	11	8	0.595890411	0.061643836	0.212328767	0.075342466	0.054794521	0.587352224	480 HADDON AVE	 	COLLINGSWOOD	NJ	08108	480 Haddon Ave, Collingswood, NJ 8108	480 Haddon Ave, Collingswood, NJ
7	CAMDEN	940	COLLINGSWOOD BORO	40	94040	Collingswood Middle School	55	TOTAL	357	103	24	1	0	224	51	53	13	16	0.62745098	0.142857143	0.148459384	0.036414566	0.044817927	0.560522248	414 COLLINGS AVE	 	COLLINGSWOOD	NJ	08108	414 Collings Ave, Collingswood, NJ 8108	414 Collings Ave, Collingswood, NJ
7	CAMDEN	940	COLLINGSWOOD BORO	80	94080	William P Tatem Elementary School	55	TOTAL	244	23	11	0	0	193	12	23	2	14	0.790983607	0.049180328	0.094262295	0.008196721	0.057377049	0.359681537	265 LINCOLN AVENUE	 	COLLINGSWOOD	NJ	08108	265 Lincoln Avenue, Collingswood, NJ 8108	265 Lincoln Avenue, Collingswood, NJ
7	CAMDEN	940	COLLINGSWOOD BORO	90	94090	Zane North Elementary School	55	TOTAL	176	18	4	1	0	145	5	11	5	10	0.823863636	0.028409091	0.0625	0.028409091	0.056818182	0.3125	801 STOKES AVENUE	 	COLLINGSWOOD	NJ	08108	801 Stokes Avenue, Collingswood, NJ 8108	801 Stokes Avenue, Collingswood, NJ
25	MONMOUTH	945	COLTS NECK TWP	30	94530	Cedar Drive Middle School	55	TOTAL	368	10	5	9	0	331	8	11	18	0	0.899456522	0.02173913	0.029891304	0.048913043	0	0.1872194	73 CEDAR DRIVE	 	COLTS NECK	NJ	07722-1698	73 Cedar Drive, Colts Neck, NJ 07722-1698	73 Cedar Drive, Colts Neck, NJ
25	MONMOUTH	945	COLTS NECK TWP	50	94550	Conover Road Elementary School	55	TOTAL	301	5	1	4	0	278	5	8	9	1	0.92358804	0.016611296	0.026578073	0.029900332	0.003322259	0.145097736	76 CONOVER ROAD	 	COLTS NECK	NJ	07722-1250	76 Conover Road, Colts Neck, NJ 07722-1250	76 Conover Road, Colts Neck, NJ
25	MONMOUTH	945	COLTS NECK TWP	60	94560	Conover Road Primary School	55	TOTAL	286	8	0	3	0	269	2	9	6	0	0.940559441	0.006993007	0.031468531	0.020979021	0	0.113868649	56 CONOVER ROAD	 	COLTS NECK	NJ	07722-1250	56 Conover Road, Colts Neck, NJ 07722-1250	56 Conover Road, Colts Neck, NJ
11	CUMBERLAND	950	COMMERCIAL TWP	50	95050	Port Norris Middle School	55	TOTAL	168	95	17	0	0	119	26	23	0	0	0.708333333	0.154761905	0.136904762	0	0	0.455569728	6812 BROWN STREET	 	PORT NORRIS	NJ	08349-9620	6812 Brown Street, Port Norris, NJ 08349-9620	6812 Brown Street, Port Norris, NJ
11	CUMBERLAND	950	COMMERCIAL TWP	25	95025	Haleyville-Mauricetown Elementary School	55	TOTAL	416	241	48	0	0	307	60	39	2	8	0.737980769	0.144230769	0.09375	0.004807692	0.019230769	0.425399871	1308 NORTH AVENUE	 	PORT NORRIS	NJ	08349-9801	1308 North Avenue, Port Norris, NJ 08349-9801	1308 North Avenue, Port Norris, NJ
23	MIDDLESEX	970	CRANBURY TWP	30	97030	Cranbury School	55	TOTAL	492	16	8	1	0	338	11	25	96	22	0.68699187	0.022357724	0.050813008	0.195121951	0.044715447	0.484888294	23 N MAIN ST	 	CRANBURY	NJ	08512-3203	23 N Main St, Cranbury, NJ 08512-3203	23 N Main St, Cranbury, NJ
39	UNION	980	CRANFORD TWP	33	98033	Hillside Avenue School	55	TOTAL	779	31	20	8	0	576	63	82	43	15	0.739409499	0.080872914	0.105263158	0.055198973	0.019255456	0.432235132	125 HILLSIDE AVENUE	 	CRANFORD	NJ	07016	125 Hillside Avenue, Cranford, NJ 7016	125 Hillside Avenue, Cranford, NJ
39	UNION	980	CRANFORD TWP	110	980110	Walnut Avenue School	55	TOTAL	325	4	4	0	0	271	7	22	20	5	0.833846154	0.021538462	0.067692308	0.061538462	0.015384615	0.295630769	370 WALNUT AVENUE	 	CRANFORD	NJ	07016	370 Walnut Avenue, Cranford, NJ 7016	370 Walnut Avenue, Cranford, NJ
39	UNION	980	CRANFORD TWP	30	98030	Cranford High School	55	TOTAL	1181.5	23	9	3	0	1013.5	53	76	37	2	0.857807871	0.044858231	0.064325011	0.031316124	0.001692763	0.257032123	201 WEST END PLACE	 	CRANFORD	NJ	07016	201 West End Place, Cranford, NJ 7016	201 West End Place, Cranford, NJ
39	UNION	980	CRANFORD TWP	80	98080	Livingston Avenue School	55	TOTAL	237	9	4	0	0	209	5	15	8	0	0.88185654	0.021097046	0.063291139	0.033755274	0	0.21673877	75 LIVINGSTON AVENUE	 	CRANFORD	NJ	07016	75 Livingston Avenue, Cranford, NJ 7016	75 Livingston Avenue, Cranford, NJ
39	UNION	980	CRANFORD TWP	40	98040	Bloomingdale Avenue School	55	TOTAL	222	3	1	0	0	196	2	9	8	7	0.882882883	0.009009009	0.040540541	0.036036036	0.031531532	0.216500284	200 BLOOMINGDALE AVENUE	 	CRANFORD	NJ	07016	200 Bloomingdale Avenue, Cranford, NJ 7016	200 Bloomingdale Avenue, Cranford, NJ
39	UNION	980	CRANFORD TWP	37	98037	Orange Avenue School	55	TOTAL	767	12	2	0	0	681	6	43	33	4	0.887874837	0.007822686	0.056062581	0.043024772	0.005215124	0.206595738	901 ORANGE AVENUE	 	CRANFORD	NJ	07016-2099	901 Orange Avenue, Cranford, NJ 07016-2099	901 Orange Avenue, Cranford, NJ
39	UNION	980	CRANFORD TWP	50	98050	Brookside Place School	55	TOTAL	369	4	1	0	0	331	0	9	15	14	0.89701897	0	0.024390244	0.040650407	0.037940379	0.191670155	700 BROOKSIDE PLACE	 	CRANFORD	NJ	07016	700 Brookside Place, Cranford, NJ 7016	700 Brookside Place, Cranford, NJ
